#,#Contraste,#Energia,#Homogeneidad,#Momento_Hu1,#Momento_Hu2,#Momento_Hu3,#Momento_Hu4,#Momento_Hu5,#Momento_Hu6,#Momento_Hu7,#Media_Color_R,#Media_Color_G,#Media_Color_B,#Desv_Estandar_Color_R,#Desv_Estandar_Color_G,#Desv_Estandar_Color_B,#Clase
,0.970676258971495,0.1264779233067031,11.749699771468372,0.0014140470976238626,3.8928575872411643e-07,1.4794938100103274e-09,1.5233846142374925e-10,-7.181295813525092e-20,-9.497312966487716e-14,-8.56636900813995e-21,158.46006944444446,107.05885416666666,114.96597222222222,14.861786941895213,57.949476690364165,45.110715133858356,0.0
,0.9884787948100074,0.2569579610161617,10.845502841937552,0.001363727644161928,1.6822440526251668e-07,1.896895061235543e-10,9.265339423133966e-11,-1.3841749693519614e-21,1.1175698306883096e-14,1.220502118080179e-20,120.75034986782771,113.10161716684809,141.6478774685119,35.43155909184001,57.874386215975235,48.14724202604228,0.0
,0.9581537702833182,0.11516111464403417,12.063490466766822,0.0026675736344090838,8.876358057094713e-07,1.802047830697717e-10,1.8744438436363193e-10,3.4244881378893126e-20,8.380022067242288e-14,-3.755623710034056e-21,156.94032174364295,96.79683445770628,115.28061754021796,21.072380477617823,50.69577628976938,41.50596899736886,0.0
,0.955090017039095,0.11212338500830951,12.135537478395824,0.0016984379701513517,4.728469389105218e-08,3.324913874467062e-10,1.278278533007502e-10,-2.6079060051898013e-20,-1.718491183477162e-14,3.789203002646732e-21,167.18743032329988,113.15314938684504,125.54556856187291,18.271094718267292,53.695636593576005,43.92431208544457,0.0
,0.9732967893010263,0.2994623568747753,10.648509811610086,0.0023283086212124537,1.0767204681502695e-06,1.309844970170582e-09,4.190367575943687e-10,-1.6290809968034408e-19,-3.868667559251041e-13,-2.6426990870050773e-19,153.8309748427673,90.55065139263253,108.7357367475292,15.88002743910021,49.292272389042715,36.38751944064071,0.0
,0.96539380962154,0.3225774687710826,10.211051031766507,0.0025597323036531147,2.4849981358957492e-06,2.6116282294059815e-09,1.6271336180152967e-09,-3.3447080181668626e-18,-1.871000497930374e-12,-2.5232162669775076e-19,148.4219214753123,73.27855443188578,97.89663890541344,13.703139329360017,35.04869831182779,26.958445019846017,0.0
,0.9736142582920002,0.281408342195419,11.280970379238799,0.0019633207236005794,2.5037634925179943e-07,2.413447477389161e-09,3.761961036127422e-10,-2.6053555957537038e-20,-1.0915129889259898e-13,-3.575116581203373e-19,147.00474883917263,91.60711270578302,106.42401857323765,25.729226922202034,49.371762634225654,43.766211244090904,0.0
,0.9569551824213836,0.12348623815762237,11.4574370817114,0.001363200383942647,5.620213833725394e-08,2.6872044242745635e-10,4.6656943808009225e-11,-5.220828923910574e-21,-7.306386366930795e-15,1.8930953363288173e-22,164.9922480620155,126.21503875968992,143.48666666666668,13.736984607584372,60.41031887474957,39.4023832619088,0.0
,0.9453769416264729,0.11131318748112512,11.91518014317734,0.0018332296273585063,1.6839849733581058e-07,2.4341868653355563e-11,8.456611613033231e-11,3.824344225368469e-21,4.385769304051435e-15,3.0917051588854695e-22,165.24181452350467,101.6868483629047,120.35613682092556,15.194286669450456,56.49011381251546,35.01581759070575,0.0
,0.974774037182543,0.321051920073951,10.155454641385312,0.001615581141757568,2.1695147956968187e-07,7.762311016283143e-10,3.0483923404722255e-11,2.7852122987467298e-21,-5.525191508043856e-16,-3.772465847094368e-21,162.93980952380952,109.63238095238096,135.8550476190476,11.422859118447924,54.09753536369564,34.72044187572122,0.0
,0.964197539606303,0.13515441701267397,11.760610358677626,0.001477156290585981,1.2900760767876526e-07,5.550216719288618e-11,3.32080105767619e-11,-5.726819247124252e-22,-1.1384544070657978e-14,-1.3055928465965885e-21,170.45639534883722,128.63700707785642,142.76314459049544,16.923588743674696,62.82205747586959,42.693365700581715,0.0
,0.9637653151665593,0.3048057066005041,10.35803924057843,0.0019450898952511754,1.9800849867964035e-07,2.16875708423557e-10,9.011539796314125e-11,6.202992224806392e-21,6.526275248896395e-15,1.0965136363752113e-20,165.39106425702812,116.37918340026773,139.5600736278447,11.934568116879394,49.49982889510896,27.167647361902013,0.0
,0.9725267422011141,0.3755187588329428,9.480242050253562,0.0017918973870533748,3.379559468140798e-07,1.1366378505072378e-09,1.1943533807821056e-10,4.164725229353e-20,6.936480349661469e-14,1.4213387655182245e-20,159.7572106608251,115.18327856882074,133.60752099306316,9.900353198796267,50.80172855334958,32.44770604004044,0.0
,0.9721280566253279,0.29603617699188245,10.59741405617837,0.001670533968743636,3.0485552263169277e-07,5.305126568227462e-10,2.1647367855042926e-10,3.248761997759565e-20,5.941791239389222e-14,6.577347429431028e-20,173.2313320825516,110.40037523452158,138.66041275797375,9.95447204075497,49.837777362077766,26.57955366443098,0.0
,0.9604560431291074,0.11912185446181474,11.511685067844045,0.0014304323216198793,1.1419195368541703e-07,1.6969526145959865e-10,4.9689543755828e-11,-4.3934813189811706e-21,-5.059733197548986e-15,-1.231485166699779e-21,171.20977372721558,125.66153362664991,138.19767441860466,17.836805393947614,59.5756454731073,40.292194341140544,0.0
,0.9503477183120387,0.11568116858552532,11.74603800139317,0.0015013878031131292,8.740676677852603e-08,5.647855348803745e-10,2.0279203230688027e-10,6.227803164696624e-20,3.089531801970561e-14,-2.883769986628351e-20,165.39167935058347,120.55132758329106,137.30323017081008,15.817916180252126,55.283309609132154,38.55091956105382,0.0
,0.9763026870681502,0.12421605419583745,12.161836475666675,0.0016589524152518154,1.20827558676766e-06,1.4565463608302728e-09,2.784613731896171e-10,1.448724820921056e-19,1.3767464004556792e-14,-1.0228322687654283e-19,145.70935960591132,80.75533661740559,85.3415435139573,37.355488162623985,58.42356444132377,51.447463262117196,0.0
,0.9539919706100629,0.11348407026054728,11.805989810226192,0.0017475031905320715,1.9246484577078597e-07,1.1670217857189791e-09,7.087477566980862e-11,9.800489546416932e-21,1.698489637045778e-14,-1.787272130013732e-20,160.80576044959608,110.79346680716544,126.21215314365999,18.413551094285726,58.168428335000044,42.665195216471,0.0
,0.9512014561583695,0.12121137777626048,11.693846930622616,0.0016905076093352818,2.810588183496296e-07,3.734519322494918e-10,8.710165814256138e-11,1.5163822011964046e-20,4.3637446053851454e-14,-4.1037526402468994e-21,159.0063082437276,113.12243727598566,134.48903225806453,11.269012432757313,55.31024708001586,33.42235620128457,0.0
,0.9723474925733856,0.2563737632928032,10.965416533172428,0.001987114820572529,5.811772903524619e-07,1.0329691759104096e-09,1.652937013672415e-10,3.267549218352662e-20,1.1069163043308448e-14,-5.997801204171394e-20,186.6304054054054,97.3089527027027,126.28091216216217,16.99356658388875,38.7849709797902,35.842617325406465,0.0
,0.9698010382271648,0.2950505240180601,10.489977845750865,0.0016907580700833745,1.7667754781439853e-07,1.672902977552856e-10,3.410356377268153e-11,9.700686040452874e-22,-8.049631197504282e-15,-2.3862966728082453e-21,179.7857008819666,121.64833927566147,140.36873709889284,17.012371015675743,54.92780534073906,41.80467415175749,0.0
,0.9488283795372494,0.10828934908736654,12.012730335276213,0.0013192521182936747,5.6175734723653586e-08,4.828403479623471e-10,6.308060230475446e-12,-2.2265109918067855e-22,1.3873363863988593e-15,2.6762522079361545e-22,172.40083333333334,116.996,135.85866666666666,16.287710069422115,53.58099772618389,37.91168278453952,0.0
,0.9662727108980661,0.1290580269938972,11.874303010452406,0.0017012597136360314,1.88410865727036e-07,9.816338165061304e-10,1.9931197518991495e-10,7.99850734140817e-20,4.1263498602920427e-14,3.7076818138179554e-20,167.57793449677266,114.79081998565623,136.49545780540282,14.659913478504572,58.97287829780788,37.63378927340295,0.0
,0.9740138573530545,0.3214826700183866,10.097538959174909,0.0023809918258230053,2.222554036804031e-06,1.2142181249152754e-09,6.444985873065797e-10,5.502165071256718e-19,7.485079894116114e-13,1.494025230414514e-19,163.7220985691574,101.92400635930048,128.47694753577107,11.776780719596967,44.994717363556454,28.404631268279214,0.0
,0.9788021001326462,0.35652135968941534,9.73496782526546,0.0012904733444995785,4.2544073584930176e-08,1.5421009901746167e-11,1.4774928923580486e-11,-2.0824517188597428e-22,-2.222133850628578e-15,7.982498633906803e-23,163.75035714285715,128.94535714285715,136.30964285714285,10.952339926812366,49.37019285692141,30.95133011013809,0.0
,0.9732790675077749,0.3352091873548453,10.449045497769454,0.0017372339487693842,1.5757420445809349e-09,1.4931668686348903e-11,1.7822031993477364e-10,-8.351001519058987e-22,3.502027703617608e-15,-9.155686759975574e-21,159.98077803203662,110.65366132723112,129.48947368421054,12.999404891806392,56.0571531584788,35.39553235518553,0.0
,0.9704608589539903,0.3241218710101176,10.563336251490089,0.00214544574160558,5.943812503146687e-07,8.342446768987394e-10,3.228884678669177e-11,4.381217447138229e-21,1.0869132943233888e-14,2.981345618667939e-21,165.6921505376344,104.16741935483871,133.0621505376344,12.186885366863947,47.72726315408172,30.321510298351487,0.0
,0.9612129309884282,0.13704132944300318,11.462529094393812,0.0015965320488335578,1.31022887480302e-07,2.7741466231971745e-10,1.847392164643937e-11,1.1351501095156803e-21,-6.2234501567480784e-15,-6.786031720613951e-22,154.6528817974601,118.07375447736894,133.0537284272224,12.388663687038244,52.312635050592476,36.104483741976885,0.0
,0.9769957375757888,0.3904408116648927,9.399102321790279,0.0014256675625654957,1.0511140432973122e-08,4.563618121360896e-12,1.4102866234247144e-11,4.6300824092315063e-23,1.0820355297656966e-15,-1.032321024209844e-22,158.6503111111111,124.58222222222223,142.39466666666667,9.933639028455456,46.438842405368234,29.51778925777916,0.0
,0.9470101383422513,0.1120344766130105,11.867741390973979,0.0016004932281611147,3.740845403581505e-08,1.0333555533289111e-10,7.122071331937794e-11,6.083759584915922e-21,-4.393835115715106e-15,-5.646175015837973e-22,162.31211843711844,119.84401709401709,133.20665445665446,12.64941661940857,53.92810326117237,34.9800444372468,0.0
,0.9685352986964303,0.29163638642244494,10.750668070555317,0.002041995195761476,8.606148822142377e-09,6.569437403007034e-10,2.1343974904516648e-10,7.929519236310572e-20,6.7419783121334036e-15,1.0005661561832773e-20,154.8656505342552,104.83736643620365,125.64927718416091,14.583803488791377,44.512045902197755,31.235025794332937,0.0
,0.9541826318311442,0.31832348445925374,10.527670329454294,0.0016953441362412606,3.6191471899593684e-07,2.2478145712104975e-10,3.080911411871165e-10,6.590012776143552e-20,1.474613591995709e-13,-4.723023469619523e-20,161.08434903047092,117.07908587257617,137.76343490304708,13.481944586720294,51.217319614826245,32.24530274970738,0.0
,0.9660351742845554,0.32429917051565127,10.119388534364973,0.0017961506584871388,5.166398703067989e-07,1.3124960146679754e-09,2.961633955279239e-10,1.739316554001408e-19,1.7066523241200718e-13,-6.1991066617025e-20,158.5439189189189,111.54511128775835,131.51152623211448,12.66668117491975,51.73782000650752,34.22264533596764,0.0
,0.9655967522880651,0.12220487118903878,11.612813505865805,0.0015324468126335208,1.2449421149454283e-07,9.934850835678698e-13,3.6185506795250785e-11,-8.908309977692795e-23,1.1104627658996385e-14,-1.978294508789973e-22,168.46152792990142,122.39444140197152,137.144852135816,14.61794942596551,59.71572008608698,41.58220843563359,0.0
,0.9759487470279088,0.3422946474936286,10.150668767450744,0.001346806012813192,5.3005636799301094e-08,1.593748412828459e-10,3.632425032799705e-12,3.557538974193312e-23,6.775732520115195e-16,7.983057609262036e-23,178.45367965367964,128.63809523809525,146.73541125541126,12.151563484513353,50.24396518916801,34.99640478355723,0.0
,0.9843680318201583,0.3187431072319579,10.870604927887284,0.0022976591899772753,1.7264763214013946e-06,4.312516539720371e-09,6.964636705659855e-10,7.723734372642862e-20,-3.999263880962646e-14,-1.2045424132275658e-18,150.76398739164696,81.61032308904649,95.56396112424481,32.16044229341985,52.353294628377114,46.97905735162246,0.0
,0.9598868385508939,0.24717826444156804,11.314517562342331,0.001428700660450756,1.9830648798767204e-08,6.963083815425892e-11,1.0195843456592132e-10,8.536079600830587e-21,5.253485124585673e-16,9.68426278402275e-22,171.17459324155195,112.64355444305382,133.80287859824782,15.918438244648597,51.47155288435668,37.320508331904,0.0
,0.9666782905480267,0.13057487608140222,11.858606662476486,0.005527147600680531,2.256061275903607e-05,2.1672540937696694e-09,5.866526653396367e-10,3.627408575828567e-20,2.644612580241084e-12,6.604995603559074e-19,146.2848238482385,63.46088527551942,66.81400180668473,23.86492202372385,50.3457212660961,44.041048059250045,0.0
,0.9716091208903004,0.27393984885397904,10.927584912693137,0.002461922963003314,4.580677798908302e-07,3.3367930554501315e-09,5.138482021668657e-10,-3.0885550490276355e-19,-3.20709695064283e-13,5.977730070186059e-19,159.45361111111112,91.89652777777778,114.60527777777777,18.402115315120476,46.31689143701378,37.37632606240003,0.0
,0.9668780586661899,0.3109314547386144,10.264091351429533,0.0018461399667933026,4.949832144836568e-08,4.1450755957756945e-10,2.4152612850970286e-11,1.5376298683542344e-21,3.816290366569857e-15,-1.864364591074458e-21,164.0967088607595,114.94042194092827,134.91696202531645,11.912972653307198,45.88689446199511,30.83715536667183,0.0
,0.9728300392617122,0.34468551270474534,10.17305727194399,0.0015119539559550273,4.253456202448778e-08,5.2873572179444453e-11,7.68945653066865e-11,4.0063201884166205e-21,1.3336452702919929e-14,-2.826465538696031e-21,157.93434599156117,121.0086075949367,137.8860759493671,11.366405906092815,44.21299914050107,27.92670969050399,0.0
,0.9704974989471513,0.33825524151060943,10.006294942291607,0.0016921169801158206,3.387967169410597e-07,8.01440530554458e-10,1.0288025464485796e-09,7.466255610019853e-19,4.085674036885921e-13,5.614758494299898e-19,163.72513743128437,108.19656838247543,121.96901549225387,18.724905920797724,58.97568659269905,46.23035889007755,0.0
,0.9461960548820068,0.2468340309524737,10.294648822946868,0.0013968606916142184,2.1082229443839398e-08,2.2768134015551482e-12,2.004022315639405e-12,-2.8302146280629518e-24,1.7202773448558385e-16,3.2116211304020462e-24,147.88918421590677,118.36413821304437,126.4714782253118,12.03890254011029,43.939784426616264,33.23023890365592,0.0
,0.9779929675119978,0.3215292683726543,10.46211679220758,0.0020095504877192458,7.864521279781534e-07,2.4690687913427844e-10,7.21946566951494e-11,7.909775675738987e-21,5.641647782257257e-14,-5.508396466987375e-21,170.8415991902834,110.67004048582996,137.9993674089069,11.45369838760954,55.39548355578222,36.203413099391156,0.0
,0.9780713738456837,0.3048895751572593,10.589741840864905,0.001834973256866385,2.6614216212743877e-08,4.9600677476730365e-11,1.9503732182479125e-11,2.7130371500218217e-22,-2.4009794692633064e-15,-5.42575646614349e-22,169.7388508891929,116.45116279069768,139.33652530779753,12.300425772815347,50.28932986602941,34.35587900781813,0.0
,0.9814400471251223,0.2919788820142198,10.851273966038104,0.002290579364643767,1.1949108548009048e-06,2.606524253316653e-09,2.5520511704571022e-09,6.534579163920625e-18,1.660903694259686e-12,7.89563520737452e-19,157.66701754385966,79.53614035087719,101.83877192982456,35.068339295289015,52.86085600313153,50.364375517808504,0.0
,0.9840746890438368,0.35619577437626126,10.075425597473052,0.00168954316581041,7.904542317123881e-07,2.810532504503035e-10,2.975892042770422e-12,1.6785481592639204e-23,6.089320817711123e-16,-8.441095791461795e-23,159.86010061919504,115.7530959752322,128.94659442724458,15.151542626172505,46.47822518246077,36.743708155564114,0.0
,0.9784903733972191,0.13793712794627408,11.862472133474068,0.0015235417983544665,4.841831611339852e-07,2.7046724266865715e-09,4.2852702123164446e-10,-2.252736021589496e-19,-2.7266375369873116e-13,-4.0260386603977167e-19,147.92437797036624,95.14285714285714,103.75775789767962,21.74127381106884,55.765393789827456,44.70405464070424,0.0
,0.9292134942947654,0.22784569832387483,10.37727264033419,0.0014774638590016281,1.5698952596753122e-07,8.56987477070301e-11,1.0219657657130887e-10,7.241577573493661e-21,3.897231852391999e-14,6.2474453723001425e-21,141.74462365591398,106.19086021505376,118.67991551459293,13.65070873526747,41.836274502361945,31.88908093599077,0.0
,0.954159995895566,0.1276492936405159,11.328020523897749,0.0013960104965442207,1.1153665969192328e-07,6.286267399396009e-11,2.0498572551642424e-11,3.8986174573330276e-22,-3.916036224224483e-15,-6.24070901601145e-22,169.67292406561813,131.90613901572806,147.36631151699646,12.664486415094377,56.553895767903576,37.65578514367707,0.0
,0.9825003923747164,0.29698965719917453,10.824421134545918,0.0020075471082473873,7.299559688120443e-07,4.360030474840453e-09,4.097828612609631e-10,-4.0755197818836607e-19,-1.689303379303855e-13,-3.659533597809851e-19,148.75707371556217,94.15729709605361,100.47207743857037,25.134589245593734,53.17560731150584,46.39081933227906,0.0
,0.9529935902587925,0.25288887780914254,10.661728874053427,0.002737795177866372,1.6875005942029495e-06,1.0890478684269625e-09,1.351062073256103e-10,-3.825518137910134e-20,-4.039506444069685e-14,-3.496192500061253e-20,188.63395579268294,80.31974085365853,140.805068597561,10.028026931470121,36.09635087199686,16.337391561348813,0.0
,0.9667677457124543,0.2832810245817965,11.086299597525668,0.0022872222808352164,2.3718384869763576e-07,4.031592849698011e-10,1.156719219524647e-09,1.7573789454640413e-19,4.4186341156004237e-13,7.701179206160683e-19,154.3817014446228,87.49181380417336,104.52980203317281,16.31504136495456,50.95470520187895,37.71122562672911,0.0
,0.9774280724051846,0.13256547417173392,11.758354127936652,0.0017017647708067966,1.0341950289065156e-06,3.340161769807915e-09,5.606473312207143e-10,-1.1486177110000478e-19,-3.668684837200551e-13,7.585704743262513e-19,149.24166666666667,74.84761904761905,75.84598214285714,30.66202459042983,61.05709169877008,52.00431757418698,0.0
,0.9684520407978603,0.3580031617579844,9.661480965881097,0.001315696086974575,1.62302108704246e-07,1.8789698586761522e-10,3.344201208558239e-12,-1.7206647842430678e-23,-1.2389650531122008e-15,8.20449212057586e-23,166.88734567901236,129.70326278659613,147.63051146384478,11.663240555530336,54.98425418289403,35.51085588420887,0.0
,0.9754721238748463,0.36560619824482754,9.868902461076193,0.0012876946675502627,8.574658481036397e-08,1.0652138206637512e-10,1.680426788271276e-11,7.476761319629413e-23,2.7453391767745054e-16,7.070219460519348e-22,166.45164556962024,133.8879324894515,149.32101265822786,16.202387678685245,56.0410060643477,39.03793121101732,0.0
,0.957606820777401,0.12658564647193715,11.573919009983683,0.001539120091951625,4.1030039790136176e-08,9.21523364460809e-11,9.878978316801446e-11,-9.147438002879442e-21,-1.6754416844305282e-14,2.2740519797788964e-21,160.72319894249836,124.82207534699273,138.2500991407799,13.13191185120773,55.544915241415524,33.73191775264294,0.0
,0.9693976441087628,0.35125880661893955,10.052229178634832,0.0022627126588917242,4.3400438549479e-07,1.4724591593883468e-10,4.376855234137681e-10,-5.4111452163778e-20,-2.1992547797701754e-13,9.70466442850062e-20,155.04292790313704,99.04090992478444,124.54045129334067,10.437344882789253,42.58913597651817,26.2958201594676,0.0
,0.9608490221489339,0.1367729761268442,11.251194436167939,0.001259085016946777,4.591578824384737e-08,4.865758424860383e-11,2.0134480144277883e-11,-3.657850831137964e-22,-8.543721797070531e-16,-5.131929833094383e-22,164.3180973615756,131.66109253065775,140.10033444816054,14.09848447382727,58.06637726009319,44.72590420285447,0.0
,0.956018250742702,0.1284034973739571,11.258992891354486,0.0014555623010353074,1.2909210275279773e-07,1.977167895366802e-10,6.6136783811514e-11,5.05717490262816e-21,1.2411653840579088e-14,5.623336912998769e-21,160.04305283757338,120.45499021526419,131.49070450097847,12.455168359368772,59.69570665934261,37.98962262205519,0.0
,0.9548176970197644,0.13447084403333343,11.296072521522925,0.0014833633859687775,1.0183617150504274e-07,1.2514488300893182e-10,1.0316702363463516e-10,9.894157103871076e-21,2.91166569005538e-14,-6.286587306289236e-21,157.12046181666435,124.05619696758937,138.0310196132981,12.780162242945504,55.05558502839575,36.30631586644235,0.0
,0.9979540996485535,0.454576558686801,10.247584191142623,0.0009606446170902209,2.873314257107558e-07,9.009369108387742e-11,7.456991216722935e-12,3.418193188984172e-23,2.1894621824168342e-15,-1.9023600622422831e-22,119.67139345812063,83.13518623558329,90.12176214785404,65.05920029321625,67.96319070329938,66.45683832687186,0.0
,0.9874612649573723,0.30463744113034774,10.924863939234505,0.0008734079643970248,8.61720159740214e-08,1.7948387592431535e-10,1.7369814643343957e-11,-6.748384930053347e-22,-4.943205073284507e-15,6.965673266020012e-22,147.30561904761905,81.17828571428572,96.84466666666667,27.586850332784348,39.852929926517255,38.223388067583734,0.0
,0.9559232026939569,0.1142918633212655,11.849030592225086,0.0016797312465406467,4.407879284874609e-07,3.90817327355672e-10,1.632878999232376e-10,3.889863123137255e-20,1.0801482113855242e-13,1.372631199724291e-20,166.10687414500683,117.21306429548564,129.12448700410397,18.40049869429994,56.60444343634779,47.07439351572831,0.0
,0.9499587113961256,0.12158735380943642,11.596552888210779,0.0016085770786345322,1.2285920176536293e-08,6.572820290791995e-11,1.3556282532416653e-11,4.0327113540713995e-22,1.4844513379227104e-15,-3.345866412637417e-23,160.27041499330656,121.39223560910308,137.87767737617136,14.017863730829529,54.116845484094085,36.28635273219704,0.0
,0.9769409873621586,0.30122045000054437,10.705646760636094,0.0015929992866147063,1.274111208531858e-07,8.860803141740883e-10,3.0040408354473455e-10,-1.7654947717582785e-20,2.7923905111287473e-14,-1.5397816470000235e-19,159.76623376623377,115.89547549224969,124.37620444072057,14.134484217312929,47.375946185520284,36.09857198296274,0.0
,0.9750186979167603,0.3652568775003723,9.8563016612602,0.0015514199587394785,1.4614699586725324e-07,1.567143823572028e-10,2.1046474198703296e-11,-6.4925456641244965e-24,5.475358848201082e-15,-1.2086962905530944e-21,167.59638836772984,128.57868198874297,147.36491557223263,11.720952122734431,52.09819123151025,31.224442424648853,0.0
,0.9733363671050982,0.24899012585092223,10.649233717380787,0.0014257770422528896,7.033648975057814e-08,1.9740467655655777e-10,1.0776086724708851e-11,4.937222261556177e-22,1.3380918289901919e-15,5.712467417534325e-23,192.64310373171134,136.329607101759,159.85369061318428,9.67625016360133,59.07149967849235,36.15343893158638,0.0
,0.9545637100189829,0.27276536092561465,10.652705473446959,0.0023633031158315507,9.251192763284322e-07,1.85227383964818e-09,1.1022958265425268e-10,3.5305877546450424e-20,-6.74955994979124e-14,-3.513317953943595e-20,158.5703216374269,90.16432748538011,126.39327485380117,11.493401204237898,42.157701869135494,27.891367406870415,0.0
,0.9797653910303937,0.33273703824457385,10.597799419955601,0.0020866906299883982,2.2503198953218837e-06,1.5669897830343558e-09,1.141899779991923e-09,1.5204293117190326e-18,1.655232190210832e-12,1.46577110278238e-19,143.0062293414696,104.88685481820494,112.24065598779558,15.855182623152173,42.59840210960886,30.496929853888332,0.0
,0.9508966057663722,0.12326382188483306,11.706879447890989,0.0016225858844296278,1.694781581160359e-07,3.723772744114705e-10,9.955031757324925e-12,1.601357311389606e-22,3.614815249710735e-15,5.845791928143932e-22,157.47826086956522,114.38973112128147,134.3815789473684,14.632202775857897,56.44593890851743,36.64623059373081,0.0
,0.9502086670794769,0.1162177509246485,12.235965309752979,0.00260785721468619,1.267027670683463e-07,1.741968359965716e-09,1.298197421329431e-09,1.8938088927869402e-18,-2.0904663316450148e-13,-4.740194630648513e-19,162.58616383616385,87.29340659340659,120.14315684315685,12.549037414443475,52.325904924400135,31.697418810766194,0.0
,0.9733568833997098,0.2751658399933384,11.373499570262936,0.0020221219765336395,2.4367471491643826e-07,8.318075271064163e-10,2.8748472594213006e-10,-1.2009920308364452e-19,-1.39047410457768e-13,-7.307415590663712e-20,159.38971656976744,93.05075096899225,102.86179748062015,23.41764232912722,54.8937428650532,47.92219715841472,0.0
,0.966160131924449,0.3033275113999638,10.443169387499186,0.00172711159839782,2.3536148384923927e-07,9.970512702729752e-11,1.4069788801639178e-10,-1.6466148076931548e-20,6.321326537895613e-14,2.562956657595639e-21,172.28957983193277,124.22084033613446,142.21327731092438,15.741664748912534,51.199605788592216,36.935083526933916,0.0
,0.9450004624443612,0.11824667438183079,11.887433982750723,0.0016023316459643565,1.712335029960255e-07,7.081888566239803e-10,1.340190415785619e-10,-2.853108711682926e-20,-4.4773898950593414e-14,2.9844256124710285e-20,165.3068376068376,110.47846153846154,136.7588034188034,14.367319436034148,50.22312231161185,28.632509977786164,0.0
,0.9680432263292286,0.3204203580030053,10.37800878114137,0.0017841422984596603,1.6972957624501767e-07,5.557139096819755e-10,2.3074612358588318e-10,6.869537761191269e-20,4.253375254615617e-14,-4.5916575520213806e-20,172.80080128205128,113.26987179487179,142.1485576923077,11.98341131706033,53.346547144976846,30.13181853629706,0.0
